,file,y_true,y_pred,confidence,true_label,predicted_label,status
0,asphodelus/Asp.A.ramX400wF(1984)(0)A-10.png,0,0,0.9993679,asphodelus,asphodelus,Correct
1,asphodelus/Asp.A.ramX400wF(1985)(0)B-2.png,0,0,0.9994772,asphodelus,asphodelus,Correct
2,asphodelus/Asp.A.ramX400wF(1987)(0)D-1.png,0,0,0.9995553,asphodelus,asphodelus,Correct
3,asphodelus/Asp.A.ramX400wF(1990)(0)G-2.png,0,0,0.99940264,asphodelus,asphodelus,Correct
4,calicotome/Fab.C.vilX400wF(2016)(0)A-18.png,1,1,0.99982387,calicotome,calicotome,Correct
5,calicotome/Fab.C.vilX400wF(2016)(0)A-8.png,1,1,0.9996246,calicotome,calicotome,Correct
6,calicotome/Fab.C.vilX400wF(2017)(0)B-19.png,1,1,0.99601233,calicotome,calicotome,Correct
7,calicotome/Fab.C.vilX400wF(2017)(0)B-2.png,1,1,0.86845946,calicotome,calicotome,Correct
8,calicotome/Fab.C.vilX400wF(2017)(0)B-21.png,1,1,0.99874383,calicotome,calicotome,Correct
9,calicotome/Fab.C.vilX400wF(2017)(0)B-5.png,1,1,0.99954623,calicotome,calicotome,Correct
10,calicotome/Fab.C.vilX400wF(2018)(0)C-17.png,1,1,0.9998418,calicotome,calicotome,Correct
11,calicotome/Fab.C.vilX400wF(2019)(0)D-101.png,1,1,0.999833,calicotome,calicotome,Correct
12,calicotome/Fab.C.vilX400wF(2019)(0)D-120.png,1,1,0.9994785,calicotome,calicotome,Correct
13,calicotome/Fab.C.vilX400wF(2019)(0)D-15.png,1,1,0.9996026,calicotome,calicotome,Correct
14,calicotome/Fab.C.vilX400wF(2019)(0)D-17.png,1,1,0.91712075,calicotome,calicotome,Correct
15,calicotome/Fab.C.vilX400wF(2019)(0)D-24.png,1,1,0.9998288,calicotome,calicotome,Correct
16,calicotome/Fab.C.vilX400wF(2019)(0)D-34.png,1,1,0.99965405,calicotome,calicotome,Correct
17,calicotome/Fab.C.vilX400wF(2019)(0)D-42.png,1,1,0.999741,calicotome,calicotome,Correct
18,calicotome/Fab.C.vilX400wF(2019)(0)D-43.png,1,1,0.9907492,calicotome,calicotome,Correct
19,calicotome/Fab.C.vilX400wF(2019)(0)D-50.png,1,1,0.99979144,calicotome,calicotome,Correct
20,calicotome/Fab.C.vilX400wF(2019)(0)D-53.png,1,1,0.9996742,calicotome,calicotome,Correct
21,calicotome/Fab.C.vilX400wF(2019)(0)D-54.png,1,1,0.9995803,calicotome,calicotome,Correct
22,calicotome/Fab.C.vilX400wF(2019)(0)D-99.png,1,1,0.9995615,calicotome,calicotome,Correct
23,calicotome/Fab.C.vilX400wF(2020)(0)E-112.png,1,1,0.9998043,calicotome,calicotome,Correct
24,calicotome/Fab.C.vilX400wF(2020)(0)E-113.png,1,1,0.45679674,calicotome,calicotome,Correct
25,calicotome/Fab.C.vilX400wF(2020)(0)E-19.png,1,1,0.99969685,calicotome,calicotome,Correct
26,calicotome/Fab.C.vilX400wF(2020)(0)E-34.png,1,1,0.9997434,calicotome,calicotome,Correct
27,calicotome/Fab.C.vilX400wF(2020)(0)E-43.png,1,1,0.99978656,calicotome,calicotome,Correct
28,calicotome/Fab.C.vilX400wF(2020)(0)E-58.png,1,1,0.999694,calicotome,calicotome,Correct
29,calicotome/Fab.C.vilX400wF(2020)(0)E-63.png,1,1,0.9995229,calicotome,calicotome,Correct
30,calicotome/Fab.C.vilX400wF(2020)(0)E-68.png,1,1,0.99977154,calicotome,calicotome,Correct
31,calicotome/Fab.C.vilX400wF(2020)(0)E-75.png,1,1,0.9694657,calicotome,calicotome,Correct
32,calicotome/Fab.C.vilX400wF(2020)(0)E-76.png,1,1,0.99991727,calicotome,calicotome,Correct
33,calicotome/Fab.C.vilX400wF(2020)(0)E-85.png,1,1,0.9994929,calicotome,calicotome,Correct
34,castanea/Fag.C.satX400wF(781)(0)A-2.png,2,2,0.99964464,castanea,castanea,Correct
35,castanea/Fag.C.satX400wF(781)(0)A-22.png,2,2,0.9994293,castanea,castanea,Correct
36,castanea/Fag.C.satX400wF(781)(0)A-23.png,2,2,0.99965024,castanea,castanea,Correct
37,castanea/Fag.C.satX400wF(781)(0)A-31.png,2,2,0.9996871,castanea,castanea,Correct
38,castanea/Fag.C.satX400wF(781)(0)A-33.png,2,2,0.99968815,castanea,castanea,Correct
39,castanea/Fag.C.satX400wF(781)(0)A-7.png,2,2,0.99963105,castanea,castanea,Correct
40,castanea/Fag.C.satX400wF(781)(0)A-8.png,2,2,0.9997681,castanea,castanea,Correct
41,castanea/Fag.C.satX400wF(782)(0)B-5.png,2,2,0.9995258,castanea,castanea,Correct
42,castanea/Fag.C.satX400wF(782)(0)B-7.png,2,2,0.99969983,castanea,castanea,Correct
43,castanea/Fag.C.satX400wF(784)(0)D-11.png,2,2,0.999564,castanea,castanea,Correct
44,castanea/Fag.C.satX400wF(786)(0)F-10.png,2,2,0.99971837,castanea,castanea,Correct
45,castanea/Fag.C.satX400wF(786)(0)F-2.png,2,2,0.9996834,castanea,castanea,Correct
46,castanea/Fag.C.satX400wF(792)(781)G-18.png,2,2,0.99954957,castanea,castanea,Correct
47,castanea/Fag.C.satX400wF(792)(781)G-20.png,2,2,0.9995152,castanea,castanea,Correct
48,castanea/Fag.C.satX400wF(792)(781)G-26.png,2,2,0.99965894,castanea,castanea,Correct
49,castanea/Fag.C.satX400wF(792)(781)G-31.png,2,2,0.999574,castanea,castanea,Correct
50,castanea/Fag.C.satX400wF(792)(781)G-41.png,2,2,0.9994419,castanea,castanea,Correct
51,castanea/Fag.C.satX400wF(792)(781)G-49.png,2,2,0.9998097,castanea,castanea,Correct
52,castanea/Fag.C.satX400wF(793)(781)H-45.png,2,2,0.9995022,castanea,castanea,Correct
53,castanea/Fag.C.satX400wF(793)(781)H-52.png,2,2,0.9993007,castanea,castanea,Correct
54,castanea/Fag.C.satX400wF(793)(781)H-9.png,2,2,0.9990916,castanea,castanea,Correct
55,ceratonia/Fab.C.silX400wF(476)(0)B-15.png,3,3,0.998865,ceratonia,ceratonia,Correct
56,ceratonia/Fab.C.silX400wF(477)(0)C-3.png,3,3,0.99643886,ceratonia,ceratonia,Correct
57,ceratonia/Fab.C.silX400wF(477)(0)C-5.png,3,3,0.99971646,ceratonia,ceratonia,Correct
58,ceratonia/Fab.C.silX400wF(477)(0)C-9.png,3,3,0.99976057,ceratonia,ceratonia,Correct
59,ceratonia/Fab.C.silX400wF(478)(0)D-11.png,3,3,0.99963653,ceratonia,ceratonia,Correct
60,ceratonia/Fab.C.silX400wF(479)(0)E-9.png,3,3,0.95530134,ceratonia,ceratonia,Correct
61,ceratonia/Fab.C.silX400wF(480)(0)F-4.png,3,3,0.9997688,ceratonia,ceratonia,Correct
62,ceratonia/Fab.C.silX400wF(481)(0)G-1.png,3,3,0.999556,ceratonia,ceratonia,Correct
64,ceratonia/Fab.C.silX400wF(481)(0)G-19.png,3,3,0.9472132,ceratonia,ceratonia,Correct
65,ebenus/Fab.E.creX400wF(693)(0)A-1.png,4,4,0.999835,ebenus,ebenus,Correct
66,ebenus/Fab.E.creX400wF(694)(0)B-6.png,4,4,0.9998017,ebenus,ebenus,Correct
67,ebenus/Fab.E.creX400wF(698)(0)F-3.png,4,4,0.99974614,ebenus,ebenus,Correct
68,erica/Eri.E.maniX400wF(5355)(0)A-2.png,5,5,0.9997162,erica,erica,Correct
69,erica/Eri.E.maniX400wF(5356)(0)B-10.png,5,5,0.99952066,erica,erica,Correct
70,erica/Eri.E.maniX400wF(5357)(0)C-10.png,5,5,0.9966102,erica,erica,Correct
71,erica/Eri.E.maniX400wF(5357)(0)C-12.png,5,5,0.99948263,erica,erica,Correct
72,erica/Eri.E.maniX400wF(5357)(0)C-16.png,5,5,0.99974316,erica,erica,Correct
73,erica/Eri.E.maniX400wF(5358)(0)D-15.png,5,5,0.9996618,erica,erica,Correct
74,erica/Eri.E.maniX400wF(5358)(0)D-5.png,5,5,0.9994677,erica,erica,Correct
75,erica/Eri.E.maniX400wF(5359)(0)E-18.png,5,5,0.99962366,erica,erica,Correct
76,erica/Eri.E.maniX400wF(5359)(0)E-27.png,5,5,0.9995964,erica,erica,Correct
77,erica/Eri.E.maniX400wF(5359)(0)E-28.png,5,5,0.99961025,erica,erica,Correct
78,erica/Eri.E.maniX400wF(5360)(0)F-11.png,5,5,0.9996284,erica,erica,Correct
79,erica/Eri.E.maniX400wF(5361)(0)G-7.png,5,5,0.9997148,erica,erica,Correct
80,erica/Eri.E.maniX400wF(5361)(0)G-8.png,5,5,0.99939406,erica,erica,Correct
81,erica/Eri.E.maniX400wF(5362)(0)H-2.png,5,5,0.9995066,erica,erica,Correct
82,erica/Eri.E.maniX400wF(5362)(0)H-6.png,5,5,0.9996284,erica,erica,Correct
83,erica/Eri.E.maniX400wF(5362)(0)H-8.png,5,5,0.9995895,erica,erica,Correct
84,erica/Eri.E.maniX400wF(5363)(0)I-12.png,5,5,0.9996105,erica,erica,Correct
85,erica/Eri.E.maniX400wF(5363)(0)I-4.png,5,5,0.9994735,erica,erica,Correct
86,eucalyptus/Myr.E.camaX400wF(1866)(0)A-4.png,6,6,0.9890926,eucalyptus,eucalyptus,Correct
87,eucalyptus/Myr.E.camaX400wF(1866)(0)A-6.png,6,6,0.99164444,eucalyptus,eucalyptus,Correct
88,eucalyptus/Myr.E.camaX400wF(1867)(0)B-10.png,6,6,0.99980026,eucalyptus,eucalyptus,Correct
89,eucalyptus/Myr.E.camaX400wF(1868)(0)C-4.png,6,6,0.9994178,eucalyptus,eucalyptus,Correct
90,eucalyptus/Myr.E.camaX400wF(1871)(0)F-12.png,6,6,0.9998957,eucalyptus,eucalyptus,Correct
91,eucalyptus/Myr.E.camaX400wF(1872)(0)G-1.png,6,6,0.9981426,eucalyptus,eucalyptus,Correct
92,eucalyptus/Myr.E.camaX400wF(1872)(0)G-6.png,6,6,0.9988985,eucalyptus,eucalyptus,Correct
94,eucalyptus/Myr.E.camaX400wF(2962)(0)H-5.png,6,6,0.9990835,eucalyptus,eucalyptus,Correct
95,eucalyptus/Myr.E.camaX400wF(2964)(0)J-1.png,6,6,0.9998399,eucalyptus,eucalyptus,Correct
96,eucalyptus/Myr.E.camaX400wF(2964)(0)J-21.png,6,6,0.9998416,eucalyptus,eucalyptus,Correct
97,eucalyptus/Myr.E.camaX400wF(2964)(0)J-26.png,6,6,0.9997701,eucalyptus,eucalyptus,Correct
98,eucalyptus/Myr.E.camaX400wF(2964)(0)J-27.png,6,6,0.99894744,eucalyptus,eucalyptus,Correct
99,eucalyptus/Myr.E.camaX400wF(2964)(0)J-3.png,6,6,0.9989365,eucalyptus,eucalyptus,Correct
100,eucalyptus/Myr.E.camaX400wF(2964)(0)J-4.png,6,6,0.9998969,eucalyptus,eucalyptus,Correct
101,eucalyptus/Myr.E.camaX400wF(2966)(0)L-7.png,6,6,0.9997875,eucalyptus,eucalyptus,Correct
102,eucalyptus/Myr.E.camaX400wF(2966)(0)L-8.png,6,6,0.9996563,eucalyptus,eucalyptus,Correct
103,ferula/Api.F.comX400wF(2135)(0)A-11.png,7,7,0.9997378,ferula,ferula,Correct
104,ferula/Api.F.comX400wF(2135)(0)A-12.png,7,7,0.9997242,ferula,ferula,Correct
105,ferula/Api.F.comX400wF(2135)(0)A-17.png,7,7,0.9994273,ferula,ferula,Correct
106,ferula/Api.F.comX400wF(2135)(0)A-3.png,7,7,0.9996437,ferula,ferula,Correct
